state,source,window_from,window_to,license,event,name,city,last_status,issued,detail,relicense_of,nonresident,chain
OH,pharm-oh,2026-09-12,2026-09-19,022856500,disappear,HEBRON PHARMACY,CARROLLTON,Active,2018-01-18,last_status=Active,,Y,other
OH,pharm-oh,2026-09-12,2026-09-19,0232000235,disappear,Mercy Health - Springfield Regional Cancer Center,Springfield,Active,2021-03-15,last_status=Active,,,other
OH,pharm-oh,2026-09-12,2026-09-19,0232000637,disappear,Main Street Business Group LLC,Orrville,Active,2026-06-17,last_status=Active,,,other
OH,pharm-oh,2026-09-12,2026-09-19,0240000004,disappear,Blue Sky Specialty Pharmacy,Mount Pleasant,Active,2018-05-21,last_status=Active,,Y,other
OH,pharm-oh,2026-09-12,2026-09-19,0242000543,disappear,Walgreen Co,Lexington,Active,2024-06-10,last_status=Active,,Y,chain
OH,pharm-oh,2026-09-12,2026-09-19,0242000628,disappear,Walgreen Co,Mannington,Active,2024-07-10,last_status=Active,,Y,chain
OH,pharm-oh,2026-09-12,2026-09-19,0242000982,disappear,Vibrix Pharmacy,Lindon,Active,2025-08-05,last_status=Active,,Y,other
OH,pharm-oh,2026-09-12,2026-09-19,022798550,relist,FARMAKEIO,RICHARDSON,,2017-09-01,issued=2017-09-01 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
OH,pharm-oh,2026-09-12,2026-09-19,0232000656,appear,NEFETITI HEALTH AND WELLNESS PHARMACEUTICALS LLC,Minerva,,2026-09-15,issued=2026-09-15,,,other
OH,pharm-oh,2026-09-12,2026-09-19,0242001128,appear,Walgreens Co,Sacramento,,2026-09-15,issued=2026-09-15,,Y,chain
OH,pharm-oh,2026-09-12,2026-09-19,0242001129,appear,Protera Specialty Pharmacy LLC,Rockville Centre,,2026-09-15,issued=2026-09-15,,Y,other
OH,pharm-oh,2026-09-12,2026-09-19,0242001130,appear,Canyon River LLC,Tempe,,2026-09-15,issued=2026-09-15,,Y,other
OH,pharm-oh,2026-09-12,2026-09-19,0242000977,name_change,Sol Lab LLC,Saint Petersburg,,2025-06-24,Sol Lab -> Sol Lab LLC,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023455,appear,FOUNDATION PHARMACY LLC,SUNRISE,,2026-09-17,issued=2026-09-17,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023492,appear,"CLARK'S TENNESSEE PHARMACY, LLC",SPRING HILL,,2026-09-17,issued=2026-09-17,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023506,appear,PIPELINE HEALTH HOLDINGS LLC,GREENWOOD VILLAGE,,2026-09-14,issued=2026-09-14,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023529,appear,MISSOURI MED LLC,SAINT LOUIS,,2026-09-14,issued=2026-09-14,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023530,appear,ST JOHN'S HOSPITAL,SPRINGFIELD,,2026-09-11,issued=2026-09-11,,,other
IL,pharm-il,2026-09-12,2026-09-19,054023549,appear,SENDERRA RX PARTNERS LLC,MORRISVILLE,,2026-09-14,issued=2026-09-14,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023550,appear,OPTUMRX INC,CYPRESS,,2026-09-15,issued=2026-09-15,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023556,appear,"OPTUM INFUSION SERVICES 305, LLC",PLYMOUTH MEETING,,2026-09-17,issued=2026-09-17,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054023558,appear,OPTUM PHARMACY 801 INC,PHOENIX,,2026-09-17,issued=2026-09-17,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054023560,appear,OPTUMRX INC,JACKSONVILLE,,2026-09-17,issued=2026-09-17,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023563,appear,OPTUM FRONTIER THERAPIES II LLC,LAS VEGAS,,2026-09-17,issued=2026-09-17,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054023573,appear,OPTUM PHARMACY 701 LLC,FLINT,,2026-09-15,issued=2026-09-15,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054023575,appear,OPTUMRX INC,HOUSTON,,2026-09-15,issued=2026-09-15,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023576,appear,ARTISAN DRUG INC,PLANO,,2026-09-17,issued=2026-09-17,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023579,appear,OPTUM INFUSION SERVICES 500 INC,ROSEVILLE,,2026-09-11,issued=2026-09-11,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054023580,appear,"OPTUM INFUSION SERVICES 305, LLC",LENEXA,,2026-09-17,issued=2026-09-17,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054023581,appear,CPS SOLUTIONS LLC,DUBLIN,,2026-09-14,issued=2026-09-14,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023585,appear,GENOA HEALTHCARE LLC,INDIANAPOLIS,,2026-09-14,issued=2026-09-14,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054008684,status_change,CHARLES DREXLER DRUG INC,CHICAGO,,1997-01-01,ACTIVE -> PROBATION,,,other
IL,pharm-il,2026-09-12,2026-09-19,054013588,status_change,MERCY HEALTH SERVICES LLC,MARYLAND HEIGHTS,,1997-03-13,CHANGE OF OWNERSHIP -> ACTIVE,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054017424,status_change,MEDS FOR VETS LLC,SANDY,,2012-03-13,INOPERATIVE -> ACTIVE,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054019038,status_change,WALGREEN CO,SKOKIE,,2015-02-27,INOPERATIVE -> ACTIVE,,,chain
IL,pharm-il,2026-09-12,2026-09-19,054019400,name_change,HEALTHDIRECT INSTITUTIONAL PHARMACY SERVICES INC,FARMINGTON,,2015-08-06,HEALTH DIRECT INSTITUTIONAL PHARMACY SERVICES INC -> HEALTHDIRECT INSTITUTIONAL PHARMACY SERVICES INC,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054020033,status_change,OPTUM PHARMACY 801 INC,PHOENIX,,2017-01-03,ACTIVE -> CHANGE OF OWNERSHIP,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054020429,status_change,"OPTUM INFUSION SERVICES 305, LLC",LENEXA,,2017-07-06,ACTIVE -> CHANGE OF OWNERSHIP,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054020440,status_change,"OPTUM INFUSION SERVICES 305, LLC",PLYMOUTH MEETING,,2017-08-23,ACTIVE -> CHANGE OF OWNERSHIP,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054021427,status_change,BOSTON MEDICAL CENTER CORPORATION,RANDOLPH,,2019-12-02,INOPERATIVE -> ACTIVE,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054021816,status_change,OPTUM FRONTIER THERAPIES II LLC,LAS VEGAS,,2021-03-19,ACTIVE -> CHANGE OF OWNERSHIP,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054021888,status_change,OPTUM INFUSION SERVICES 500 INC,ROSEVILLE,,2021-06-25,ACTIVE -> CHANGE OF OWNERSHIP,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054021998,status_change,OPTUM PHARMACY 701 LLC,FLINT,,2022-02-23,ACTIVE -> CHANGE OF OWNERSHIP,,Y,chain
IL,pharm-il,2026-09-12,2026-09-19,054022699,status_change,"CPS SOLUTIONS, LLC",DUBLIN,,2024-02-08,ACTIVE -> CHANGE OF OWNERSHIP,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054022699,name_change,"CPS SOLUTIONS, LLC",DUBLIN,,2024-02-08,"CPS SOLUTIONS LLC -> CPS SOLUTIONS, LLC",,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054022732,status_change,"LIFESTYLE COMPOUNDING, LLC",ALBUQUERQUE,,2024-03-08,NOT RENEWED -> ACTIVE,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054022816,status_change,PIPELINE HEALTH HOLDINGS LLC,GREENWOOD VILLAGE,,2024-07-31,ACTIVE -> CHANGE OF OWNERSHIP,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054022864,status_change,OPTUMRX INC,JACKSONVILLE,,2024-08-05,ACTIVE -> CHANGE OF OWNERSHIP,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023086,status_change,LV HEALTHCARE LLC,ALTON,,2025-03-13,ACTIVE -> CLOSED,,,other
IL,pharm-il,2026-09-12,2026-09-19,054023114,status_change,OPTUMRX INC,CYPRESS,,2025-05-20,ACTIVE -> CHANGE OF OWNERSHIP,,Y,other
IL,pharm-il,2026-09-12,2026-09-19,054023398,status_change,OPTUMRX INC,HOUSTON,,2026-01-13,ACTIVE -> CHANGE OF OWNERSHIP,,Y,other
MA,pharm-ma,2026-09-12,2026-09-19,DS100622,appear,Crown Colony Pharmacy,Quincy,,2026-09-11,issued=2026-09-11,,,other
MA,pharm-ma,2026-09-12,2026-09-19,DS100288,status_change,Crown Colony Pharmacy & Co.,Quincy,,2025-04-10,Current -> Out of Business,,,other
MA,pharm-ma,2026-09-12,2026-09-19,DS90015,status_change,CVS 16773,Somerville,,2016-02-02,Non-Disciplinary Condition -> Current,,,chain
WV,pharm-wv,2026-09-12,2026-09-19,EP0553855,disappear,"Hospice Care, Corp",Arthurdale,Active,,last_status=Active,,,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0561179,disappear,Blue Sky Specialty Pharmacy,Mount Pleasant,Active,,last_status=Active,,Y,other
WV,pharm-wv,2026-09-12,2026-09-19,NP0559283,disappear,Ohio County Correctional Center,Wheeling,Active,,last_status=Active,,,other
WV,pharm-wv,2026-09-12,2026-09-19,EP0553848,appear,Tygart Post Acute,Fairmont,,,,,,other
WV,pharm-wv,2026-09-12,2026-09-19,EP0553856,appear,Sculpted,south charleston,,,,,,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0562382,appear,"Beauty Empower Rx, LLC",Fairfax,,,,,Y,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0562388,appear,Blue Rx,Frisco,,,,,Y,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0562392,appear,"Advanced Formulations Pharmacy, LLC",Tampa,,,,,Y,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0562394,appear,MediCircle Inc.,Sugar Land,,,,,Y,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0562395,appear,"Zeal SP, LLC",Peachtree Corners,,,,,Y,other
WV,pharm-wv,2026-09-12,2026-09-19,MO0562396,appear,Strive Pharmacy Tampa LLC,Tampa,,,,,Y,other
CO,pharm-co,2026-09-12,2026-09-19,1680000335,appear,National Jewish Health Center Mail Order Pharmacy,Denver,,2026-09-16,issued=2026-09-16,,,other
CO,pharm-co,2026-09-12,2026-09-19,1680000237,name_change,Reunion Rehabilitation Hospital Inverness,Englewood,,2021-11-23,"Reunion Rehabilitation Hospital Inverness, LLC -> Reunion Rehabilitation Hospital Inverness",,,other
CO,pharm-co,2026-09-12,2026-09-19,513,name_change,"Northpoint Colorado, LLC - Loveland",Loveland,,2003-08-14,"Good Day Pharmacy -> Northpoint Colorado, LLC - Loveland",,,other
CO,pharm-co,2026-09-12,2026-09-19,790000012,name_change,AdventHealth Highlands Ranch ER,LITTLETON,,1989-02-17,AdventHealth Littleton Hospital Pharmacy -> AdventHealth Highlands Ranch ER,,,other
CT,pharm-ct-in,2026-09-12,2026-09-19,PCY.1234567,relist,KRISTIN'S TEST BUSINESS,HARTFORD,,2025-10-08,issued=2025-10-08 predates the earlier snapshot by >90d (renewal re-listing),,,other
CT*,pharm-ct-out,2026-09-12,2026-09-19,PCN.0004652,disappear,STRIKER PHARMACY LLC,KATY,ACTIVE,2026-05-28,last_status=ACTIVE,,Y,other
CT*,pharm-ct-out,2026-09-12,2026-09-19,PCN.0004511,relist,CUBANCE LLC,WEST PALM BEACH,,2026-03-26,issued=2026-03-26 predates the earlier snapshot by >90d (renewal re-listing),,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0013362,appear,"Endeavor Distribution, LLC",OKLAHOMA CITY,,2026-09-14,issued=2026-09-14,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0013363,appear,Kesin Pharma Corporation,OLDSMAR,,2026-09-17,issued=2026-09-17,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0013364,appear,"Xttrium Laboratories, Inc.",MIDDLETOWN,,2026-09-17,issued=2026-09-17,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0013365,appear,"OSRX, Inc.",MISSOULA,,2026-09-17,issued=2026-09-17,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0001734,status_change,"Xttrium Laboratories, Inc.",MOUNT PROSPECT,,2010-09-15,Active -> Closed,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0002213,name_change,The Procter & Gamble Distributing LLC,WILMER,,2015-06-24,The Proctor & Gamble Distributing LLC -> The Procter & Gamble Distributing LLC,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0013060,status_change,"Medline Industries, LP",NORTHFIELD,,2023-04-17,Active -> Closed,,Y,other
DE,pharm-de,2026-09-12,2026-09-19,A4-0013203,status_change,"Endeavor Distribution, LLC",OKLAHOMA CITY,,2025-04-25,Active -> Closed,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN11088,disappear,SINCERUS FLORIDA LLC DBA SKNV,POMPANO BEACH,Active,2016-03-31,last_status=Active,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12123,disappear,BLUE SKY SPECIALTY PHARMACY,MOUNT PLEASANT,Active,2021-06-22,last_status=Active,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12508,disappear,SCRIPTHERO PHARMACY LLC DBA COVERMYMEDS PHARMACY,COLUMBUS,Active,2024-04-01,last_status=Active,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12924,appear,SINA DRUG  LLC D/B/A ONCO360,SCOTTSDALE,,2026-09-14,issued=2026-09-14,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12925,appear,SINA DRUG  LLC D/B/A ONCO360,WOODRIDGE,,2026-09-14,issued=2026-09-14,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12926,appear,SINA DRUG  LLC D/B/A ONCO360,HOUSTON,,2026-09-14,issued=2026-09-14,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12927,appear,SCRIPTHERO PHARMACY LLC DBA COVERMYMEDS PHARMACY,COLUMBUS,,2026-09-14,issued=2026-09-14,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12928,appear,COSTANOA HEALTH SYSTEMS  LLC DBA PHILRX,SCOTTSDALE,,2026-09-14,issued=2026-09-14,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12929,appear,MEDILINK RXCARE HAMMONTON  LLC,HAMMONTON,,2026-09-14,issued=2026-09-14,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12930,appear,PREMIUM COMPOUNDING PHARMACY,DECATUR,,2026-09-16,issued=2026-09-16,,Y,other
RI,pharm-ri,2026-09-12,2026-09-19,PHN12931,appear,POLARIS GROUP  LLC D/B/A BLUEBIRD,FORT LAUDERDALE,,2026-09-16,issued=2026-09-16,,Y,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36680,appear,"COMMUNITY HEALTH CENTERS OF PINELLAS, INC",TARPON SPRINGS,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36681,appear,Crossroads Rx Inc,LIVINGSTON,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36682,appear,Pinnacle Pharmacy Group LLC,BASTROP,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36683,appear,"Tulsa Hills Pharmacy, LLC",TULSA,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36684,appear,"MARION HEART ASSOCIATES, PA",OCALA,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36685,appear,"Reeva LTC, LLC",WEST VALLEY CITY,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36686,appear,Downtown Meds Pharmacy Inc.,NEW YORK,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36687,appear,RX FOR ALL PHARMACY CORP.,MIAMI,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36688,appear,RXTOGO  PHARMACY  INC,CORAL SPRINGS,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36689,appear,"ANKEM RAVINDRA, MD, PA",LAKE CITY,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36690,appear,SOUTH BROWARD HOSPITAL DISTRICT,MIRAMAR,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36691,appear,Podaris Group LLC,FT LAUDERDALE,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36692,appear,HALIFAX HOSPITAL MEDICAL CENTER,NEW SMYRNA BEACH,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36693,appear,"HEALTHSMART PHARMACY OF CLAYTON, LLC",CLAYTON,,,,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36694,appear,"Optum Pharmacy 705, LLC",FRANKLIN,,,,,,chain
FL,pharm-fl,2026-09-12,2026-09-19,PH15908,status_change,"PHARMACY SPECIALISTS OF CENTRAL FLORIDA, LLC",ALTAMONTE SPRINGS,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH24552,status_change,"SURGERY CENTER OF BROWARD, LLC",FT LAUDERDALE,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH29062,status_change,"DIVVYMED, LLC",MOLINE,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH30863,status_change,Covenant Ventures Inc.,OCALA,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH31174,status_change,C3 HEALTHCARERX LLC,MORRISVILLE,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH31460,status_change,Ron Group LLC,MOUNT PLEASANT,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH31544,status_change,"DUNKLAU PHARMACY HOLDINGS, LLC",NASHVILLE,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH32246,status_change,ORANGE CITY COMMUNITY PHARMACY,ORANGE CITY,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH34134,status_change,MA SANTOSHI LLC,LUTZ,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH34818,status_change,Sunshine's Pharmacy,WEST PALM BEACH,,,Clear/Active -> Clear,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH35508,status_change,Nautilus Pharmacy Services LLC,NASHVILLE,,,Clear -> Closed,,,other
FL,pharm-fl,2026-09-12,2026-09-19,PH36254,status_change,C3 HEALTHCARE RX,MORRISVILLE,,,Clear -> Closed,,,other
NV,pharm-nv,2026-09-12,2026-09-19,PH01859,name_change,"Dragonfly Health Rx, Inc.",Memphis,,2003-08-12,"ENCLARA PHARMACIA, INC. -> Dragonfly Health Rx, Inc.",,Y,other
NV,pharm-nv,2026-09-12,2026-09-19,PH03157,name_change,SMARTPRACTICE ALLERGEN BANK,PHOENIX,,2014-04-28,SMARTPRACTICE ALLERGAN BANK -> SMARTPRACTICE ALLERGEN BANK,,Y,other
NV,pharm-nv,2026-09-12,2026-09-19,PH03306,status_change,CANYON CARE RX,Tempe,,2015-02-02,Active -> Closed,,Y,other
NV,pharm-nv,2026-09-12,2026-09-19,PH03841,status_change,"VILLAGE FERTILITY PHARMACY, LLC",Waltham,,2017-12-14,Closed -> Active,,Y,other
NV,pharm-nv,2026-09-12,2026-09-19,PH04153,name_change,FuzeRx Las Vegas,Las Vegas,,2019-11-12,Alto Pharmacy -> FuzeRx Las Vegas,,,other
NV,pharm-nv,2026-09-12,2026-09-19,PH04215,status_change,Revive Rx,Houston,,2020-04-06,Probation -> Active,,Y,other
NV,pharm-nv,2026-09-12,2026-09-19,PH04242,status_change,Blue Sky Specialty Pharmacy,Mount Pleasant,,2020-07-22,Active -> Closed,,Y,other
NV,pharm-nv,2026-09-12,2026-09-19,PH04520,status_change,Laughlin Pharmacy,Laughlin,,2023-08-15,Probation -> Active,,,other
NV,pharm-nv,2026-09-12,2026-09-19,PH04735,status_change,Vibrix Pharmacy,Lindon,,2025-09-03,Active -> Closed,,Y,other
